,feature_total_nodes,feature_unique_node_types,feature_max_depth,feature_avg_depth,feature_depth_variance,feature_cyclomatic_complexity,feature_cognitive_complexity,feature_nesting_complexity,feature_control_flow_complexity,feature_operator_density,feature_literal_density,feature_call_density,feature_variable_density,feature_attribute_density,feature_node_type_entropy,feature_operator_entropy,feature_variable_entropy,feature_unique_variables,feature_unique_operators,feature_unique_functions,feature_avg_branching_factor,feature_max_branching_factor,feature_leaves_to_nodes_ratio,feature_loops_count,feature_conditionals_count,feature_functions_count,feature_classes_count,feature_try_blocks_count,feature_vocabulary_size,feature_program_length,feature_program_volume,feature_program_difficulty,feature_program_effort
4736,67,22,8,4.134328358208955,3.5119855269109,5,6,4,4,0.0597014925373134,0.1044776119402985,0.044776119402985,0.2388059701492537,0.0149253731343283,3.664945664054769,2.0,2.6556390622295662,7,4,3,0.9850746268656716,4,0.4626865671641791,2,2,1,0,0,15,27,105.48604608143,4.181818181818182,441.12346543143457
2920,26,12,7,3.423076923076923,3.773846153846154,2,1,1,1,0.0384615384615384,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0,3.195846815111717,0.0,1.7924812503605778,4,1,2,0.9615384615384616,4,0.4230769230769231,0,1,0,0,0,9,11,34.86917501586544,0.625,21.7932343849159
5151,91,21,8,4.516483516483516,2.963614163614164,2,1,1,1,0.0879120879120879,0.0769230769230769,0.0879120879120879,0.2307692307692307,0.0109890109890109,3.453796915982527,2.0,2.3563703988662144,6,5,3,0.989010989010989,6,0.4505494505494505,0,1,1,0,0,14,36,137.06477719407374,7.777777777777778,1066.059378176129
1108,36,12,8,5.083333333333333,4.935714285714286,1,0,0,0,0.1666666666666666,0.0833333333333333,0.0,0.1111111111111111,0.1111111111111111,3.2527152789797045,1.4591479170272446,1.0,2,3,0,0.9722222222222222,3,0.5277777777777778,0,0,1,0,0,7,13,36.49561398674886,2.625,95.80098671521576
2413,80,22,6,3.3875,1.9618670886075948,5,4,2,2,0.025,0.05,0.025,0.275,0.0125,3.468498377968792,1.0,2.828781483140606,8,2,2,0.9875,7,0.4375,2,2,1,0,0,12,28,100.37895002019238,2.6,260.9852700525002
6596,121,19,7,4.099173553719008,2.590082644628099,3,2,2,2,0.0495867768595041,0.0413223140495867,0.0082644628099173,0.256198347107438,0.0,3.1574800799333693,1.2516291673878228,2.463251763649016,7,3,1,0.9917355371900828,6,0.4876033057851239,1,1,1,0,0,11,42,145.29612798276648,6.75,980.7488638836736
4549,77,15,8,4.896103896103896,3.3838004101162,4,4,3,3,0.0779220779220779,0.0649350649350649,0.0259740259740259,0.2467532467532467,0.0,3.1250761212760763,1.4591479170272448,2.0815454366683137,5,3,1,0.987012987012987,3,0.4935064935064935,2,1,0,0,0,10,30,99.65784284662088,5.142857142857143,512.5260489254788
3447,28,12,5,2.6785714285714284,1.5595238095238095,1,0,0,0,0.1071428571428571,0.0357142857142857,0.0,0.25,0.0,3.235354478093193,0.9182958340544896,1.3787834934861751,3,2,0,0.9642857142857144,4,0.4642857142857143,0,0,1,0,0,6,11,28.43458750793272,2.0,56.86917501586544
7281,30,13,7,3.3,3.2517241379310344,2,1,1,1,0.0,0.1,0.1,0.2,0.0666666666666666,3.284522780173281,0.0,1.7924812503605778,4,0,3,0.9666666666666668,4,0.4333333333333333,1,0,1,0,0,6,9,23.264662506490403,0.0,0.0
2982,41,17,6,3.1219512195121952,2.109756097560976,1,0,0,0,0.0,0.073170731707317,0.048780487804878,0.2195121951219512,0.048780487804878,3.551720296878871,0.0,2.281036112553424,5,0,2,0.975609756097561,5,0.4146341463414634,0,0,1,0,0,7,12,33.68825906469125,0.0,0.0
6647,69,18,6,3.840579710144928,2.1947996589940324,2,1,1,1,0.0144927536231884,0.0579710144927536,0.0434782608695652,0.2608695652173913,0.0144927536231884,3.227527025038406,0.0,2.4885548621928453,7,1,3,0.9855072463768116,4,0.463768115942029,1,0,1,0,0,10,23,76.40434618240933,1.2222222222222223,93.38308977850028
2764,21,12,5,2.8095238095238093,2.0619047619047617,2,1,1,1,0.0476190476190476,0.1428571428571428,0.0,0.0952380952380952,0.0952380952380952,3.327339900083509,0.0,0.0,1,1,0,0.9523809523809524,3,0.4761904761904761,0,1,0,0,0,5,6,13.931568569324174,0.625,8.707230355827608
5137,53,19,6,3.320754716981132,2.1451378809869377,2,1,1,1,0.0566037735849056,0.1320754716981132,0.0377358490566037,0.2075471698113207,0.0,3.671515836175316,0.9182958340544896,2.1180782093497093,5,2,2,0.981132075471698,5,0.4716981132075472,0,1,1,0,0,12,21,75.28421251514428,1.8,135.5115825272597
2367,76,18,8,4.907894736842105,4.35140350877193,4,4,3,3,0.0657894736842105,0.0394736842105263,0.0526315789473684,0.2763157894736842,0.0,3.221781371851021,1.3709505944546687,2.4749525415173124,6,3,2,0.986842105263158,4,0.4473684210526316,2,1,1,0,0,11,29,100.32351694048162,4.5,451.4558262321673
2151,17,10,5,2.588235294117647,1.8823529411764703,1,0,0,0,0.0,0.0,0.1176470588235294,0.2352941176470588,0.0588235294117647,3.0286393118385746,0.0,1.5,3,0,2,0.9411764705882352,3,0.3529411764705882,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
3329,63,14,5,3.015873015873016,1.3707117255504353,2,1,1,1,0.0158730158730158,0.0952380952380952,0.0634920634920634,0.2857142857142857,0.0,3.148436026324787,0.0,2.5521796970665487,7,1,2,0.984126984126984,6,0.4126984126984127,1,0,1,0,0,12,25,89.62406251802891,1.0909090909090908,97.77170456512243
2566,27,13,6,2.962962962962963,2.4985754985754984,1,0,0,0,0.0,0.074074074074074,0.074074074074074,0.2222222222222222,0.037037037037037,3.309718983324437,0.0,1.2516291673878228,3,0,2,0.9629629629629628,4,0.4074074074074074,0,0,1,0,0,5,8,18.575424759098897,0.0,0.0
7870,21,12,4,2.238095238095238,1.0904761904761904,2,1,1,1,0.0,0.0476190476190476,0.0,0.2857142857142857,0.0,3.200910279509528,0.0,1.4591479170272448,3,0,0,0.9523809523809524,4,0.4285714285714285,1,0,1,0,0,4,7,14.0,0.0,0.0
7411,22,13,5,3.136363636363636,2.028138528138528,2,1,1,1,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.1818181818181818,0.0,3.386266142526533,0.0,0.8112781244591328,2,1,1,0.9545454545454546,3,0.4090909090909091,0,1,1,0,0,4,7,14.0,1.0,14.0
5651,115,23,8,4.234782608695652,2.9707093821510298,4,3,2,2,0.0608695652173913,0.0869565217391304,0.017391304347826,0.2347826086956521,0.0,3.48668749639471,1.8423709931771084,2.7875017436907377,8,4,2,0.991304347826087,6,0.4869565217391304,1,2,1,0,0,14,44,167.5236165705346,7.4,1239.674762621956
7616,53,19,10,5.358490566037736,6.080551523947751,1,0,0,0,0.1132075471698113,0.0377358490566037,0.0377358490566037,0.2452830188679245,0.0,3.4895234479817843,1.918295834054489,2.411602217974672,6,4,2,0.981132075471698,3,0.4528301886792453,0,0,1,0,0,11,21,72.64806399138324,4.285714285714286,311.34884567735673
5791,13,9,4,2.0,1.1666666666666667,2,1,1,1,0.1538461538461538,0.3076923076923077,0.0,0.0769230769230769,0.0,2.9312089489103235,1.0,0.0,1,2,0,0.9230769230769232,3,0.5384615384615384,0,1,0,0,0,7,7,19.651484454403228,1.0,19.651484454403228
2168,28,13,7,3.607142857142857,3.2843915343915344,1,0,0,0,0.0,0.0714285714285714,0.1071428571428571,0.1785714285714285,0.1071428571428571,3.356312404804365,0.0,0.9709505944546686,2,0,3,0.9642857142857144,3,0.3928571428571428,0,0,1,0,0,4,7,14.0,0.0,0.0
4666,22,10,4,2.409090909090909,1.1103896103896105,3,2,2,2,0.0454545454545454,0.0,0.0454545454545454,0.3181818181818182,0.0,2.8223401445007736,0.0,2.235926350629033,5,1,1,0.9545454545454546,3,0.4090909090909091,1,1,0,0,0,6,8,20.67970000576925,0.7,14.475790004038473
5489,11,7,3,1.7272727272727273,0.8181818181818182,2,1,1,1,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.0,2.73215889136457,0.0,1.0,2,1,0,0.9090909090909092,3,0.4545454545454545,0,1,0,0,0,5,5,11.60964047443681,0.5,5.804820237218405
7437,24,12,5,2.583333333333333,1.7318840579710144,2,1,1,1,0.0416666666666666,0.0416666666666666,0.0,0.2916666666666667,0.0,3.151363669197544,0.0,1.3787834934861751,3,1,0,0.9583333333333334,4,0.4166666666666667,1,0,1,0,0,5,9,20.89735285398626,1.0,20.89735285398626
6335,34,16,7,3.7058823529411766,2.8805704099821745,4,4,3,3,0.088235294117647,0.1764705882352941,0.0294117647058823,0.1764705882352941,0.0,3.5761664299193345,1.584962500721156,1.4591479170272448,3,3,1,0.9705882352941176,4,0.4705882352941176,1,2,1,0,0,10,15,49.82892142331043,2.571428571428572,128.1315122313697
5405,53,19,6,3.641509433962264,2.311320754716981,4,4,3,3,0.0566037735849056,0.0943396226415094,0.0377358490566037,0.2264150943396226,0.0,3.6110768075362576,1.584962500721156,2.355388542207534,6,3,2,0.981132075471698,4,0.4716981132075472,1,2,1,0,0,12,20,71.69925001442311,2.833333333333333,203.1478750408655
5503,28,9,4,2.25,0.9351851851851852,2,1,1,1,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.3571428571428571,0.0,2.611499798651746,0.0,2.4464393446710155,6,1,1,0.9642857142857144,5,0.4285714285714285,1,0,0,0,0,8,12,36.0,0.7857142857142857,28.285714285714285
908,43,19,7,3.651162790697674,3.042081949058693,2,1,1,1,0.0232558139534883,0.0,0.0232558139534883,0.2790697674418604,0.0232558139534883,3.445834161770202,0.0,2.188721875540867,5,1,1,0.9767441860465116,4,0.4186046511627907,1,0,1,0,0,6,13,33.60451250937503,1.2,40.32541501125003
1761,88,20,9,5.420454545454546,4.821185997910136,4,4,3,3,0.0568181818181818,0.0795454545454545,0.0227272727272727,0.2386363636363636,0.0,3.392229426550124,1.3709505944546687,1.9327229249500355,5,3,2,0.9886363636363636,4,0.4772727272727273,2,1,1,0,0,11,33,114.1612434150308,5.25,599.3465279289118
1923,30,10,4,2.4,1.1448275862068966,2,1,1,1,0.0333333333333333,0.1,0.0666666666666666,0.3,0.0,2.89676517814858,0.0,2.5032583347756456,6,1,2,0.9666666666666668,5,0.4333333333333333,0,1,0,0,0,10,13,43.18506523353571,0.6666666666666666,28.790043489023805
1692,108,18,7,4.185185185185185,2.040152301834545,5,5,3,3,0.0462962962962962,0.0092592592592592,0.0925925925925925,0.324074074074074,0.0,2.882399145779856,2.321928094887362,3.146880788794848,10,5,3,0.9907407407407408,4,0.4259259259259259,2,2,0,0,0,16,41,164.0,8.181818181818182,1341.8181818181818
8041,73,11,6,4.123287671232877,2.0818112633181127,6,11,3,3,0.0684931506849315,0.0,0.0,0.3150684931506849,0.0,2.845548501007485,0.0,1.985277590509022,4,1,0,0.9863013698630136,3,0.4246575342465753,0,5,1,0,0,5,28,65.01398665684614,2.875,186.91521163843265
1279,19,10,5,2.789473684210526,2.064327485380117,2,1,1,1,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.2631578947368421,0.0,3.005314856894279,0.0,1.3709505944546687,3,1,2,0.9473684210526316,3,0.4210526315789473,1,0,0,0,0,6,8,20.67970000576925,0.7,14.475790004038473
3434,15,10,5,2.8666666666666667,2.2666666666666666,1,0,0,0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.2,0.0,3.139572261986723,0.0,1.584962500721156,3,1,1,0.9333333333333332,3,0.4666666666666667,0,0,1,0,0,5,5,11.60964047443681,0.5,5.804820237218405
1919,35,15,5,2.942857142857143,1.6436974789915966,3,2,2,2,0.0285714285714285,0.0571428571428571,0.0,0.2571428571428571,0.0,3.3211626593694143,0.0,1.5304930567574826,3,1,0,0.9714285714285714,4,0.4285714285714285,1,1,1,0,0,6,12,31.01955000865388,1.1,34.12150500951926
5533,31,16,6,3.096774193548387,2.490322580645161,3,2,2,2,0.032258064516129,0.032258064516129,0.0,0.2580645161290322,0.0,3.4617878424355712,0.0,1.4056390622295665,3,1,0,0.967741935483871,4,0.4516129032258064,1,1,1,0,0,5,10,23.21928094887362,1.125,26.121691067482825
1976,8,7,3,1.625,0.8392857142857143,2,1,1,1,0.125,0.25,0.0,0.125,0.0,2.75,0.0,0.0,1,1,0,0.875,3,0.5,0,1,0,0,0,3,4,6.339850002884624,0.75,4.754887502163468
6308,59,14,8,4.47457627118644,3.357101110461718,3,3,2,2,0.0169491525423728,0.1525423728813559,0.0847457627118644,0.2372881355932203,0.0,3.242637206858032,0.0,2.270942421748537,5,1,2,0.9830508474576272,5,0.423728813559322,2,0,1,0,0,13,24,88.81055323538621,0.9583333333333334,85.11011351724513
2434,48,14,6,3.7083333333333335,2.168439716312057,4,4,3,3,0.0833333333333333,0.125,0.0416666666666666,0.25,0.0,3.20802817108953,1.5,2.2516291673878226,5,3,1,0.9791666666666666,4,0.5,2,1,0,0,0,12,22,78.86917501586544,3.0,236.6075250475963
5220,35,14,8,3.971428571428572,4.557983193277311,2,1,1,1,0.0,0.0571428571428571,0.0571428571428571,0.2285714285714285,0.0857142857142857,3.2640198022265574,0.0,2.1556390622295662,5,0,2,0.9714285714285714,4,0.4,1,0,1,0,0,7,10,28.07354922057604,0.0,0.0
6654,43,16,6,3.0,1.761904761904762,2,1,1,1,0.0465116279069767,0.0930232558139534,0.0232558139534883,0.2558139534883721,0.0,3.49200514345154,1.0,2.413088436425758,6,2,1,0.9767441860465116,5,0.4883720930232558,1,0,1,0,0,12,17,60.94436251225965,1.5,91.41654376838947
5046,118,15,6,3.152542372881356,1.7372157033173985,2,1,1,1,0.0254237288135593,0.0762711864406779,0.1016949152542373,0.2627118644067797,0.0508474576271186,3.1348466158428403,0.9182958340544896,3.5348414716771974,13,2,6,0.9915254237288136,13,0.4152542372881356,0,1,0,0,0,21,43,188.86964917948671,2.1052631578947367,397.6203140620773
7613,26,11,6,2.8846153846153846,2.266153846153846,1,0,0,0,0.0,0.0384615384615384,0.1153846153846153,0.1923076923076923,0.1153846153846153,3.137778545714527,0.0,0.0,1,0,3,0.9615384615384616,4,0.3846153846153846,0,0,1,0,0,2,6,6.0,0.0,0.0
4231,22,10,6,3.136363636363636,2.5995670995670994,2,1,1,1,0.0454545454545454,0.0,0.0909090909090909,0.2727272727272727,0.0454545454545454,2.7702834614222893,0.0,2.2516291673878226,5,1,2,0.9545454545454546,3,0.4090909090909091,1,0,0,0,0,6,7,18.09473750504809,0.6,10.856842503028856
7625,74,18,8,4.621621621621622,3.90966308774528,5,7,4,4,0.0675675675675675,0.1081081081081081,0.027027027027027,0.2567567567567567,0.0,3.477015297027376,1.521928094887362,2.4842551447948,7,3,2,0.9864864864864864,5,0.4459459459459459,1,3,1,0,0,14,32,121.83535750584332,3.6818181818181817,448.5756344533322
8237,31,16,7,3.225806451612903,3.113978494623656,3,2,2,2,0.032258064516129,0.0,0.032258064516129,0.2580645161290322,0.032258064516129,3.341293084580423,0.0,1.4056390622295665,3,1,1,0.967741935483871,4,0.3870967741935484,1,1,1,0,0,4,9,18.0,1.3333333333333333,24.0
2392,83,21,7,4.216867469879518,2.04995592124596,3,3,2,2,0.072289156626506,0.072289156626506,0.0240963855421686,0.253012048192771,0.0,3.458638157113728,2.2516291673878226,2.265125305490326,6,5,2,0.9879518072289156,6,0.4819277108433735,2,0,1,0,0,13,33,122.11451069865603,8.4375,1030.3411840199103
6474,47,17,6,3.234042553191489,2.2701202590194263,3,2,2,2,0.0425531914893617,0.0638297872340425,0.0425531914893617,0.2765957446808511,0.0,3.366614973187535,1.0,2.6235166412180155,7,2,2,0.9787234042553192,5,0.4468085106382978,1,1,1,0,0,11,18,62.26976913547135,1.7777777777777777,110.7018117963935
6441,3,3,1,0.6666666666666666,0.3333333333333333,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0,0,0,0.6666666666666666,2,0.6666666666666666,0,0,1,0,0,0,0,0.0,0.0,0.0
5338,15,8,5,2.533333333333333,1.980952380952381,2,1,1,1,0.0,0.1333333333333333,0.0666666666666666,0.2666666666666666,0.0666666666666666,2.789898095464287,0.0,1.0,2,0,1,0.9333333333333332,3,0.4666666666666667,1,0,0,0,0,4,6,12.0,0.0,0.0
7510,32,14,6,3.125,2.693548387096774,2,1,1,1,0.0,0.0,0.0625,0.25,0.03125,3.1709585933443494,0.0,2.1556390622295662,5,0,2,0.96875,4,0.40625,1,0,1,0,0,5,8,18.575424759098897,0.0,0.0
7751,30,11,6,4.1,2.920689655172414,1,0,0,0,0.0,0.2333333333333333,0.0,0.1,0.0,3.100863613362384,0.0,0.0,1,0,0,0.9666666666666668,6,0.4666666666666667,0,0,1,0,0,6,10,25.84962500721156,0.0,0.0
5813,40,19,7,3.65,3.3615384615384616,3,2,2,2,0.075,0.0,0.025,0.25,0.025,3.51096404744368,1.584962500721156,1.7219280948873623,4,3,1,0.975,4,0.425,1,1,1,0,0,7,13,36.49561398674886,3.75,136.85855245030822
2781,26,13,4,2.3846153846153846,1.0461538461538462,3,2,2,2,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.2692307692307692,0.0,3.238285393871726,0.0,2.235926350629033,5,1,1,0.9615384615384616,4,0.4230769230769231,1,1,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
4456,22,12,4,2.363636363636364,1.1948051948051948,1,0,0,0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.2727272727272727,0.0,3.2089873002588,0.0,1.918295834054489,4,1,1,0.9545454545454546,4,0.4090909090909091,0,0,1,0,0,6,8,20.67970000576925,0.7,14.475790004038473
4976,47,15,7,3.3404255319148937,2.533765032377428,1,0,0,0,0.1276595744680851,0.0851063829787234,0.0425531914893617,0.2340425531914893,0.0,3.388031717298326,1.7924812503605778,2.481714572986073,6,4,2,0.9787234042553192,5,0.4680851063829787,0,0,1,0,0,12,21,75.28421251514428,3.75,282.31579693179106
4996,49,10,7,3.959183673469388,2.998299319727891,3,3,2,2,0.0408163265306122,0.0204081632653061,0.1020408163265306,0.3265306122448979,0.0,2.6153652132840235,0.0,2.702819531114783,7,1,3,0.979591836734694,3,0.4285714285714285,2,0,0,0,0,9,19,60.228575027403934,1.0625,63.99286096661668
4006,24,11,5,2.833333333333333,1.710144927536232,3,2,2,2,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.2916666666666667,0.0,2.8640054628542204,0.0,2.235926350629033,5,1,2,0.9583333333333334,3,0.4166666666666667,1,1,0,0,0,7,9,25.26619429851844,0.6666666666666666,16.844129532345626
3585,73,18,8,4.890410958904109,3.9878234398782335,5,6,4,4,0.1095890410958904,0.0684931506849315,0.0273972602739726,0.2602739726027397,0.0,3.372789274464716,2.4056390622295662,2.715326698771809,8,6,2,0.9863013698630136,3,0.4794520547945205,2,2,0,0,0,16,32,128.0,7.2,921.6
6985,46,14,8,4.152173913043479,3.5985507246376813,2,1,1,1,0.1739130434782608,0.1521739130434782,0.0,0.1521739130434782,0.0,3.2695726230915727,2.4056390622295662,0.9852281360342516,2,6,0,0.9782608695652174,3,0.5434782608695652,0,1,0,0,0,12,22,78.86917501586544,7.0,552.084225111058
838,28,13,6,3.0,2.888888888888889,2,1,1,1,0.0,0.0,0.0714285714285714,0.25,0.0357142857142857,3.1893917467430875,0.0,1.8423709931771088,4,0,2,0.9642857142857144,4,0.3928571428571428,1,0,1,0,0,4,7,14.0,0.0,0.0
7877,14,10,5,2.357142857142857,1.93956043956044,1,0,0,0,0.0,0.0,0.0714285714285714,0.2142857142857142,0.0714285714285714,3.128085278891395,0.0,0.9182958340544896,2,0,1,0.9285714285714286,3,0.3571428571428571,0,0,1,0,0,2,3,3.0,0.0,0.0
2296,9,7,3,1.7777777777777777,0.9444444444444444,2,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,2.725480556997868,0.0,1.0,2,1,0,0.8888888888888888,3,0.4444444444444444,0,1,0,0,0,4,4,8.0,0.5,4.0
45,14,7,4,2.357142857142857,1.324175824175824,2,1,1,1,0.0714285714285714,0.0,0.0,0.2857142857142857,0.0,2.406666316740689,0.0,1.5,3,1,0,0.9285714285714286,3,0.4285714285714285,0,1,0,0,0,4,5,10.0,0.6666666666666666,6.666666666666666
1403,32,16,6,2.9375,2.060483870967742,2,1,1,1,0.03125,0.03125,0.03125,0.25,0.03125,3.4248008763572906,0.0,1.9056390622295665,4,1,1,0.96875,4,0.40625,1,0,1,0,0,6,10,25.84962500721156,0.9,23.264662506490406
5852,30,14,6,2.833333333333333,2.005747126436781,2,1,1,1,0.0,0.0333333333333333,0.0666666666666666,0.2666666666666666,0.0333333333333333,3.2980685120588387,0.0,2.4056390622295662,6,0,2,0.9666666666666668,4,0.4333333333333333,1,0,1,0,0,7,9,25.26619429851844,0.0,0.0
4035,46,15,6,3.5,2.344444444444445,3,2,2,2,0.0217391304347826,0.0434782608695652,0.0434782608695652,0.2826086956521739,0.0,3.094840050057114,0.0,2.103909910282364,5,1,2,0.9782608695652174,4,0.4347826086956521,1,1,1,0,0,8,16,48.0,1.0714285714285714,51.42857142857143
200,23,8,5,2.5217391304347827,1.533596837944664,2,1,1,1,0.0,0.0434782608695652,0.0434782608695652,0.3043478260869565,0.0869565217391304,2.614164262105116,0.0,2.235926350629033,5,0,1,0.9565217391304348,4,0.4347826086956521,1,0,0,0,0,5,8,18.575424759098897,0.0,0.0
7728,33,19,7,3.363636363636364,3.238636363636364,3,2,2,2,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.2121212121212121,0.0303030303030303,3.732182940303713,1.0,1.448815635725185,3,2,1,0.9696969696969696,4,0.4242424242424242,1,1,1,0,0,7,11,30.880904142633646,1.8,55.58562745674057
4389,49,14,7,3.816326530612245,2.653061224489796,4,6,3,3,0.1224489795918367,0.2040816326530612,0.0,0.1632653061224489,0.0,3.471980895958249,1.0,0.954434002924965,2,2,0,0.979591836734694,4,0.5102040816326531,0,3,1,0,0,10,24,79.7262742772967,2.25,179.38411712391758
6481,40,19,6,3.45,2.458974358974359,3,2,2,2,0.05,0.075,0.05,0.25,0.0,3.6037016960573474,1.0,2.170950594454669,5,2,2,0.975,4,0.45,1,1,1,0,0,10,15,49.82892142331043,1.625,80.97199731287945
8091,55,19,8,4.036363636363636,3.443097643097643,3,2,2,2,0.0545454545454545,0.0,0.0181818181818181,0.2727272727272727,0.0,3.353796653208822,0.9182958340544896,2.389898095464288,6,2,1,0.9818181818181818,4,0.4545454545454545,1,1,1,0,0,8,18,54.0,2.5,135.0
8122,189,22,10,5.449735449735449,4.557300461555781,5,6,4,4,0.074074074074074,0.0846560846560846,0.0317460317460317,0.238095238095238,0.0,3.357525139500648,2.005977711423774,3.1748605961854435,10,5,2,0.9947089947089948,7,0.4867724867724867,2,2,1,0,0,17,75,306.55971309377543,12.708333333333334,3895.8630205667296
3600,27,11,6,3.4444444444444446,2.871794871794872,2,1,1,1,0.1481481481481481,0.1481481481481481,0.074074074074074,0.1851851851851851,0.0,3.2002886706435767,1.5,0.9709505944546686,2,3,1,0.9629629629629628,3,0.4814814814814814,0,1,0,0,0,7,13,36.49561398674886,3.375,123.1726972052774
8023,71,19,7,3.746478873239437,2.420523138832998,2,1,1,1,0.1267605633802817,0.056338028169014,0.028169014084507,0.2112676056338028,0.028169014084507,3.563508965380997,2.113283334294875,2.555913095175825,6,5,1,0.9859154929577464,5,0.4788732394366197,0,1,0,0,0,13,28,103.6123121079506,5.9375,615.1981031409566
512,31,9,4,2.3548387096774195,0.9698924731182796,2,1,1,1,0.064516129032258,0.064516129032258,0.032258064516129,0.3225806451612903,0.0,2.7772949086009384,0.0,2.4464393446710155,6,1,1,0.967741935483871,5,0.4516129032258064,1,0,0,0,0,9,14,44.37895002019237,0.75,33.28421251514428
5023,21,12,5,2.619047619047619,1.7476190476190476,3,2,2,2,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.238095238095238,0.0,3.2321018048454127,1.0,1.521928094887362,3,2,1,0.9523809523809524,3,0.4761904761904761,1,1,0,0,0,8,10,30.0,1.3333333333333333,40.0
1146,44,11,6,3.2954545454545454,2.399048625792812,2,1,1,1,0.0,0.1136363636363636,0.0909090909090909,0.2045454545454545,0.1136363636363636,3.037676135250293,0.0,2.197159723424149,5,0,3,0.9772727272727272,5,0.4318181818181818,1,0,0,0,0,7,14,39.302968908806456,0.0,0.0
1244,61,22,7,4.131147540983607,3.2825136612021857,3,2,2,2,0.0983606557377049,0.0655737704918032,0.0655737704918032,0.2295081967213114,0.0163934426229508,3.678920529041962,1.9182958340544896,2.610577243331642,7,4,4,0.9836065573770492,4,0.4590163934426229,1,1,1,0,0,13,24,88.81055323538621,4.0,355.24221294154484
